record_id,query_group_id,track_id,regime_name,condition_name,query_length_seconds,group_size,segment_index,start_sample,end_sample,start_seconds,end_seconds,apply_fade_envelope,cache_key,degradation_metadata
multi_segment_same_track:182:clean:1.00:0,multi_segment_same_track:182:clean:1.00,182,multi_segment_same_track,clean,1.0,3,0,270,16270,0.016875,1.016875,False,8edbb8c65a7d1623,[]
multi_segment_same_track:182:clean:1.00:1,multi_segment_same_track:182:clean:1.00,182,multi_segment_same_track,clean,1.0,3,1,232764,248764,14.54775,15.54775,False,8edbb8c65a7d1623,[]
multi_segment_same_track:182:clean:1.00:2,multi_segment_same_track:182:clean:1.00,182,multi_segment_same_track,clean,1.0,3,2,464044,480044,29.00275,30.00275,False,8edbb8c65a7d1623,[]
multi_segment_same_track:182:combined_moderate:1.00:0,multi_segment_same_track:182:combined_moderate:1.00,182,multi_segment_same_track,combined_moderate,1.0,3,0,270,16270,0.016875,1.016875,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.62334304244338}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 202.15789874560073}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.15507808745315077}}]"
multi_segment_same_track:182:combined_moderate:1.00:1,multi_segment_same_track:182:combined_moderate:1.00,182,multi_segment_same_track,combined_moderate,1.0,3,1,232764,248764,14.54775,15.54775,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.749400887922462}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 428.0038054969177}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.5648184152703006}}]"
multi_segment_same_track:182:combined_moderate:1.00:2,multi_segment_same_track:182:combined_moderate:1.00,182,multi_segment_same_track,combined_moderate,1.0,3,2,464044,480044,29.00275,30.00275,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 13.76337879472974}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.8106179535900644}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4355.09707989034}}]"
multi_segment_same_track:704:clean:1.00:0,multi_segment_same_track:704:clean:1.00,704,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623,[]
multi_segment_same_track:704:clean:1.00:1,multi_segment_same_track:704:clean:1.00,704,multi_segment_same_track,clean,1.0,3,1,231684,247684,14.48025,15.48025,False,8edbb8c65a7d1623,[]
multi_segment_same_track:704:clean:1.00:2,multi_segment_same_track:704:clean:1.00,704,multi_segment_same_track,clean,1.0,3,2,463626,479626,28.976625,29.976625,False,8edbb8c65a7d1623,[]
multi_segment_same_track:704:combined_moderate:1.00:0,multi_segment_same_track:704:combined_moderate:1.00,704,multi_segment_same_track,combined_moderate,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.665927697848483}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 462.0508144013806}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3299.349350733304}}]"
multi_segment_same_track:704:combined_moderate:1.00:1,multi_segment_same_track:704:combined_moderate:1.00,704,multi_segment_same_track,combined_moderate,1.0,3,1,231684,247684,14.48025,15.48025,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.489916196151036}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 334.25926514160415}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9895475908793384}}]"
multi_segment_same_track:704:combined_moderate:1.00:2,multi_segment_same_track:704:combined_moderate:1.00,704,multi_segment_same_track,combined_moderate,1.0,3,2,463626,479626,28.976625,29.976625,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.533123969653765}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.0014191565004866}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 3515.4271144084196}}]"
multi_segment_same_track:705:clean:1.00:0,multi_segment_same_track:705:clean:1.00,705,multi_segment_same_track,clean,1.0,3,0,620,16620,0.03875,1.03875,False,8edbb8c65a7d1623,[]
multi_segment_same_track:705:clean:1.00:1,multi_segment_same_track:705:clean:1.00,705,multi_segment_same_track,clean,1.0,3,1,231048,247048,14.4405,15.4405,False,8edbb8c65a7d1623,[]
multi_segment_same_track:705:clean:1.00:2,multi_segment_same_track:705:clean:1.00,705,multi_segment_same_track,clean,1.0,3,2,463059,479059,28.9411875,29.9411875,False,8edbb8c65a7d1623,[]
multi_segment_same_track:705:combined_moderate:1.00:0,multi_segment_same_track:705:combined_moderate:1.00,705,multi_segment_same_track,combined_moderate,1.0,3,0,620,16620,0.03875,1.03875,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.02347080085611}}, {'transform_name': 'lowpass', 'parameters': {'cutoff_hz': 4239.342286919945}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.6787329831407736}}]"
multi_segment_same_track:705:combined_moderate:1.00:1,multi_segment_same_track:705:combined_moderate:1.00,705,multi_segment_same_track,combined_moderate,1.0,3,1,231048,247048,14.4405,15.4405,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 15.151167854696753}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 1.029014739256399}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 181.27038988641365}}]"
multi_segment_same_track:705:combined_moderate:1.00:2,multi_segment_same_track:705:combined_moderate:1.00,705,multi_segment_same_track,combined_moderate,1.0,3,2,463059,479059,28.9411875,29.9411875,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 14.038146896101372}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.5848299265652808}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 213.77170047151992}}]"
multi_segment_same_track:706:clean:1.00:0,multi_segment_same_track:706:clean:1.00,706,multi_segment_same_track,clean,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623,[]
multi_segment_same_track:706:clean:1.00:1,multi_segment_same_track:706:clean:1.00,706,multi_segment_same_track,clean,1.0,3,1,231268,247268,14.45425,15.45425,False,8edbb8c65a7d1623,[]
multi_segment_same_track:706:clean:1.00:2,multi_segment_same_track:706:clean:1.00,706,multi_segment_same_track,clean,1.0,3,2,463401,479401,28.9625625,29.9625625,False,8edbb8c65a7d1623,[]
multi_segment_same_track:706:combined_moderate:1.00:0,multi_segment_same_track:706:combined_moderate:1.00,706,multi_segment_same_track,combined_moderate,1.0,3,0,0,16000,0.0,1.0,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 17.23796922343748}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': -0.8599275360977323}}, {'transform_name': 'time_stretch', 'parameters': {'rate': 0.9867088561529138}}]"
multi_segment_same_track:706:combined_moderate:1.00:1,multi_segment_same_track:706:combined_moderate:1.00,706,multi_segment_same_track,combined_moderate,1.0,3,1,231268,247268,14.45425,15.45425,False,8edbb8c65a7d1623,"[{'transform_name': 'gain', 'parameters': {'policy': 'moderate'}}, {'transform_name': 'gaussian_noise', 'parameters': {'snr_db': 12.771362903138694}}, {'transform_name': 'highpass', 'parameters': {'cutoff_hz': 212.07445000449496}}, {'transform_name': 'pitch_shift', 'parameters': {'n_steps': 0.6773624715846926}}]"
